hgnc_id	symbol	ensembl_gene_id	% identical aa >0	% identical aa >10	% identical aa >20	% identical aa >30	% identical aa >40	% identical aa >50
HGNC:29379	EFCAB7	ENSG00000203965	20	2	0	0	0	0
HGNC:34532	EFCAB8	ENSG00000215529	14	2	0	0	0	0
HGNC:34530	EFCAB9	ENSG00000214360	20	19	0	0	0	0
HGNC:34531	EFCAB10	ENSG00000185055	1	1	0	0	0	0
HGNC:20357	EFCAB11	ENSG00000140025	0	0	0	0	0	0
HGNC:28061	EFCAB12	ENSG00000172771	20	1	0	0	0	0
HGNC:26864	EFCAB13	ENSG00000178852	0	0	0	0	0	0
HGNC:29051	EFCAB14	ENSG00000159658	0	0	0	0	0	0
HGNC:25692	EFCC1	ENSG00000114654	2	1	0	0	0	0
HGNC:3218	EFEMP1	ENSG00000115380	6	6	4	2	2	0
HGNC:3219	EFEMP2	ENSG00000172638	6	6	4	4	2	1
HGNC:26330	EFHB	ENSG00000163576	2	2	0	0	0	0
HGNC:16406	EFHC1	ENSG00000096093	2	2	1	1	0	0
HGNC:26233	EFHC2	ENSG00000183690	2	2	1	0	0	0
HGNC:29556	EFHD1	ENSG00000115468	1	1	1	1	1	1
HGNC:28670	EFHD2	ENSG00000142634	1	1	1	1	1	1
HGNC:25789	EFL1	ENSG00000140598	18	7	2	0	0	0
HGNC:3221	EFNA1	ENSG00000169242	7	7	7	4	0	0
HGNC:3222	EFNA2	ENSG00000099617	7	7	7	4	2	0
HGNC:3223	EFNA3	ENSG00000143590	7	7	7	4	0	0
HGNC:3224	EFNA4	ENSG00000243364	7	7	6	4	0	0
HGNC:3225	EFNA5	ENSG00000184349	7	7	7	4	1	0
HGNC:3226	EFNB1	ENSG00000090776	7	7	2	2	1	1
HGNC:3227	EFNB2	ENSG00000125266	7	7	2	2	2	1
HGNC:3228	EFNB3	ENSG00000108947	7	7	2	2	1	0
HGNC:28970	EFR3A	ENSG00000132294	1	1	1	1	1	1
HGNC:29155	EFR3B	ENSG00000084710	1	1	1	1	1	1
HGNC:16898	EFS	ENSG00000100842	3	3	2	2	0	0
HGNC:30858	EFTUD2	ENSG00000108883	18	5	2	1	0	0
HGNC:3229	EGF	ENSG00000138798	15	11	3	0	0	0
HGNC:3235	EGFL6	ENSG00000198759	1	1	1	1	0	0
HGNC:20594	EGFL7	ENSG00000172889	4	4	1	1	0	0
HGNC:13944	EGFL8	ENSG00000241404	4	4	1	1	0	0
HGNC:26810	EGFLAM	ENSG00000164318	27	8	1	1	0	0
HGNC:3236	EGFR	ENSG00000146648	53	53	3	3	3	2
HGNC:1232	EGLN1	ENSG00000135766	2	2	2	2	1	0
HGNC:14660	EGLN2	ENSG00000269858	2	2	2	2	1	0
HGNC:14661	EGLN3	ENSG00000129521	2	2	2	2	2	2
HGNC:3238	EGR1	ENSG00000120738	4	4	4	2	0	0
HGNC:3239	EGR2	ENSG00000122877	4	4	4	2	1	0
HGNC:3240	EGR3	ENSG00000179388	4	4	4	3	2	1
HGNC:3241	EGR4	ENSG00000135625	4	4	3	0	0	0
HGNC:29144	EHBP1	ENSG00000115504	7	4	1	1	0	0
HGNC:30682	EHBP1L1	ENSG00000173442	7	2	1	0	0	0
HGNC:3242	EHD1	ENSG00000110047	10	10	6	3	3	3
HGNC:3243	EHD2	ENSG00000024422	10	10	4	3	3	3
HGNC:3244	EHD3	ENSG00000013016	10	10	6	3	3	3
HGNC:3245	EHD4	ENSG00000103966	10	10	5	3	3	3
HGNC:3246	EHF	ENSG00000135373	27	27	3	2	0	0
HGNC:3247	EHHADH	ENSG00000113790	3	3	1	0	0	0
HGNC:24650	EHMT1	ENSG00000181090	19	14	1	1	1	0
HGNC:14129	EHMT2	ENSG00000204371	19	13	1	1	1	0
HGNC:13276	EI24	ENSG00000149547	0	0	0	0	0	0
HGNC:1191	EID1	ENSG00000255302	2	2	1	0	0	0
HGNC:28292	EID2	ENSG00000176396	2	2	2	0	0	0
HGNC:26796	EID2B	ENSG00000176401	2	2	2	1	1	0
HGNC:32961	EID3	ENSG00000255150	1	1	1	1	1	0
HGNC:3249	EIF1	ENSG00000173812	1	1	1	1	1	1
HGNC:28147	EIF1AD	ENSG00000175376	0	0	0	0	0	0
HGNC:3250	EIF1AX	ENSG00000173674	1	1	1	1	1	1
HGNC:3252	EIF1AY	ENSG00000198692	1	1	1	1	1	1
HGNC:30792	EIF1B	ENSG00000114784	1	1	1	1	1	1
HGNC:3254	EIF2A	ENSG00000144895	0	0	0	0	0	0
HGNC:24921	EIF2AK1	ENSG00000086232	8	8	2	0	0	0
HGNC:9437	EIF2AK2	ENSG00000055332	8	8	3	0	0	0
HGNC:3255	EIF2AK3	ENSG00000172071	8	4	0	0	0	0
HGNC:19687	EIF2AK4	ENSG00000128829	8	2	0	0	0	0
HGNC:3257	EIF2B1	ENSG00000111361	3	3	2	0	0	0
HGNC:3258	EIF2B2	ENSG00000119718	3	3	2	0	0	0
HGNC:3259	EIF2B3	ENSG00000070785	3	3	0	0	0	0
HGNC:3260	EIF2B4	ENSG00000115211	3	3	0	0	0	0
HGNC:3261	EIF2B5	ENSG00000145191	3	2	0	0	0	0
HGNC:6583	EIF2D	ENSG00000143486	0	0	0	0	0	0
HGNC:3265	EIF2S1	ENSG00000134001	0	0	0	0	0	0
HGNC:3266	EIF2S2	ENSG00000125977	0	0	0	0	0	0
HGNC:3267	EIF2S3	ENSG00000130741	18	18	2	1	1	1
HGNC:43863	EIF2S3B	ENSG00000180574	18	18	2	1	1	1
HGNC:3271	EIF3A	ENSG00000107581	0	0	0	0	0	0
HGNC:3280	EIF3B	ENSG00000106263	0	0	0	0	0	0
HGNC:3279	EIF3C	ENSG00000184110	1	1	1	1	1	1
HGNC:26347	EIF3CL	ENSG00000205609	1	1	1	1	1	1
HGNC:3278	EIF3D	ENSG00000100353	0	0	0	0	0	0
HGNC:3277	EIF3E	ENSG00000104408	0	0	0	0	0	0
HGNC:3275	EIF3F	ENSG00000175390	2	2	1	0	0	0
HGNC:3274	EIF3G	ENSG00000130811	0	0	0	0	0	0
HGNC:3273	EIF3H	ENSG00000147677	3	3	0	0	0	0
HGNC:3272	EIF3I	ENSG00000084623	0	0	0	0	0	0
HGNC:3270	EIF3J	ENSG00000104131	0	0	0	0	0	0
HGNC:24656	EIF3K	ENSG00000178982	0	0	0	0	0	0
HGNC:18138	EIF3L	ENSG00000100129	0	0	0	0	0	0
HGNC:24460	EIF3M	ENSG00000149100	2	2	0	0	0	0
HGNC:3282	EIF4A1	ENSG00000161960	37	37	37	23	2	2
HGNC:3284	EIF4A2	ENSG00000156976	37	37	37	19	2	2
HGNC:18683	EIF4A3	ENSG00000141543	37	37	37	14	2	2
HGNC:3285	EIF4B	ENSG00000063046	1	1	0	0	0	0
HGNC:3287	EIF4E	ENSG00000151247	3	3	3	1	1	1
HGNC:33179	EIF4E1B	ENSG00000175766	3	3	3	1	1	1
HGNC:3293	EIF4E2	ENSG00000135930	3	3	3	1	0	0
HGNC:31837	EIF4E3	ENSG00000163412	3	3	3	0	0	0
HGNC:3288	EIF4EBP1	ENSG00000187840	2	2	2	2	2	1
HGNC:3289	EIF4EBP2	ENSG00000148730	2	2	2	2	2	2
HGNC:3290	EIF4EBP3	ENSG00000243056	2	2	2	2	2	2
HGNC:16687	EIF4ENIF1	ENSG00000184708	0	0	0	0	0	0
HGNC:3296	EIF4G1	ENSG00000114867	2	2	1	1	1	0
HGNC:3297	EIF4G2	ENSG00000110321	2	2	2	0	0	0
HGNC:3298	EIF4G3	ENSG00000075151	2	2	1	1	1	0
HGNC:12741	EIF4H	ENSG00000106682	1	1	1	1	0	0
HGNC:3299	EIF5	ENSG00000100664	0	0	0	0	0	0
HGNC:3300	EIF5A	ENSG00000132507	2	2	2	2	2	2
HGNC:3301	EIF5A2	ENSG00000163577	2	2	2	2	2	2
HGNC:17419	EIF5AL1	ENSG00000253626	2	2	2	2	2	2
HGNC:30793	EIF5B	ENSG00000158417	18	4	0	0	0	0
HGNC:6159	EIF6	ENSG00000242372	0	0	0	0	0	0
HGNC:12383	EIPR1	ENSG00000032389	0	0	0	0	0	0
HGNC:14197	ELAC1	ENSG00000141642	1	1	1	0	0	0
HGNC:14198	ELAC2	ENSG00000006744	1	1	0	0	0	0
HGNC:3309	ELANE	ENSG00000197561	6	6	6	6	1	1
HGNC:3312	ELAVL1	ENSG00000066044	24	22	12	3	3	3
HGNC:3313	ELAVL2	ENSG00000107105	24	22	12	3	3	3
HGNC:3314	ELAVL3	ENSG00000196361	24	22	11	3	3	3
HGNC:3315	ELAVL4	ENSG00000162374	24	22	9	3	3	3
HGNC:3316	ELF1	ENSG00000120690	27	15	2	2	0	0
HGNC:3317	ELF2	ENSG00000109381	27	20	2	2	0	0
HGNC:3318	ELF3	ENSG00000163435	27	27	2	1	0	0
HGNC:3319	ELF4	ENSG00000102034	27	10	2	1	0	0
HGNC:3320	ELF5	ENSG00000135374	27	27	10	2	1	0
HGNC:33154	ELFN1	ENSG00000225968	22	8	1	1	1	0
HGNC:29396	ELFN2	ENSG00000166897	22	12	1	1	1	0
HGNC:3321	ELK1	ENSG00000126767	27	21	2	2	0	0
HGNC:3325	ELK3	ENSG00000111145	27	21	2	2	1	1
HGNC:3326	ELK4	ENSG00000158711	27	19	4	2	1	0
HGNC:23114	ELL	ENSG00000105656	5	4	1	1	1	0
HGNC:17064	ELL2	ENSG00000118985	5	4	1	1	1	0
HGNC:23113	ELL3	ENSG00000128886	5	5	2	0	0	0
HGNC:16286	ELMO1	ENSG00000155849	5	2	2	2	2	2
HGNC:17233	ELMO2	ENSG00000062598	5	2	2	2	2	2
HGNC:17289	ELMO3	ENSG00000102890	5	2	2	2	2	0
HGNC:25334	ELMOD1	ENSG00000110675	5	5	1	1	1	0
HGNC:28111	ELMOD2	ENSG00000179387	5	5	2	1	1	1
HGNC:26158	ELMOD3	ENSG00000115459	5	5	0	0	0	0
HGNC:19853	ELMSAN1	ENSG00000156030	5	2	2	0	0	0
HGNC:3327	ELN	ENSG00000049540	0	0	0	0	0	0
HGNC:11620	ELOA	ENSG00000011007	5	5	5	4	1	0
HGNC:30771	ELOA2	ENSG00000206181	5	5	5	5	5	3
HGNC:24617	ELOA3	ENSG00000183791	5	5	5	5	5	5
HGNC:31007	ELOA3B	ENSG00000278674	5	5	5	5	5	4
HGNC:52410	ELOA3C	ENSG00000275553	5	5	5	5	5	4
HGNC:33511	ELOA3D	ENSG00000274744	5	5	5	5	5	4
HGNC:11619	ELOB	ENSG00000103363	0	0	0	0	0	0
HGNC:11617	ELOC	ENSG00000154582	0	0	0	0	0	0
HGNC:28691	ELOF1	ENSG00000130165	0	0	0	0	0	0
HGNC:14418	ELOVL1	ENSG00000066322	6	6	6	4	2	1
HGNC:14416	ELOVL2	ENSG00000197977	6	6	4	4	2	1
HGNC:18047	ELOVL3	ENSG00000119915	6	6	6	1	1	0
HGNC:14415	ELOVL4	ENSG00000118402	6	6	5	4	0	0
HGNC:21308	ELOVL5	ENSG00000012660	6	6	5	4	1	1
HGNC:15829	ELOVL6	ENSG00000170522	6	6	6	1	1	0
HGNC:26292	ELOVL7	ENSG00000164181	6	6	6	4	2	1
HGNC:5959	ELP1	ENSG00000070061	0	0	0	0	0	0
HGNC:18248	ELP2	ENSG00000134759	0	0	0	0	0	0
HGNC:20696	ELP3	ENSG00000134014	0	0	0	0	0	0
HGNC:1171	ELP4	ENSG00000109911	0	0	0	0	0	0
HGNC:30617	ELP5	ENSG00000170291	0	0	0	0	0	0
HGNC:25976	ELP6	ENSG00000163832	0	0	0	0	0	0
HGNC:14417	ELSPBP1	ENSG00000169393	1	1	0	0	0	0
HGNC:30465	EMB	ENSG00000170571	3	3	2	0	0	0
HGNC:28957	EMC1	ENSG00000127463	0	0	0	0	0	0
HGNC:28963	EMC2	ENSG00000104412	0	0	0	0	0	0
HGNC:23999	EMC3	ENSG00000125037	0	0	0	0	0	0
HGNC:28032	EMC4	ENSG00000128463	0	0	0	0	0	0
HGNC:28430	EMC6	ENSG00000127774	0	0	0	0	0	0
HGNC:24301	EMC7	ENSG00000134153	0	0	0	0	0	0
HGNC:7864	EMC8	ENSG00000131148	1	1	1	1	1	0
HGNC:20273	EMC9	ENSG00000100908	1	1	1	1	1	0
HGNC:27609	EMC10	ENSG00000161671	0	0	0	0	0	0
HGNC:16041	EMCN	ENSG00000164035	0	0	0	0	0	0
HGNC:3331	EMD	ENSG00000102119	0	0	0	0	0	0
HGNC:24965	EME1	ENSG00000154920	1	1	1	0	0	0
HGNC:27289	EME2	ENSG00000197774	1	1	1	1	0	0
HGNC:16912	EMG1	ENSG00000268439	0	0	0	0	0	0
HGNC:18036	EMID1	ENSG00000186998	37	37	32	19	0	0
HGNC:19880	EMILIN1	ENSG00000138080	4	4	1	0	0	0
HGNC:19881	EMILIN2	ENSG00000132205	4	4	1	0	0	0
HGNC:16123	EMILIN3	ENSG00000183798	4	4	2	0	0	0
HGNC:3330	EML1	ENSG00000066629	9	8	5	5	3	2
HGNC:18035	EML2	ENSG00000125746	9	8	5	5	2	1
HGNC:26666	EML3	ENSG00000149499	9	8	5	3	1	0
HGNC:1316	EML4	ENSG00000143924	9	8	5	3	3	0
HGNC:18197	EML5	ENSG00000165521	9	6	1	1	1	1
HGNC:35412	EML6	ENSG00000214595	9	6	1	1	1	1
HGNC:3333	EMP1	ENSG00000134531	10	10	4	3	2	0
HGNC:3334	EMP2	ENSG00000213853	10	10	6	3	1	0
HGNC:3335	EMP3	ENSG00000142227	10	9	3	3	1	0
HGNC:18071	EMSY	ENSG00000158636	0	0	0	0	0	0
HGNC:3340	EMX1	ENSG00000135638	3	3	3	1	1	1
HGNC:3341	EMX2	ENSG00000170370	3	3	3	1	1	1
HGNC:3342	EN1	ENSG00000163064	1	1	1	1	1	0
HGNC:3343	EN2	ENSG00000164778	1	1	1	1	1	0
HGNC:18271	ENAH	ENSG00000154380	5	5	2	2	0	0
HGNC:3344	ENAM	ENSG00000132464	0	0	0	0	0	0
HGNC:3345	ENC1	ENSG00000171617	2	2	1	1	1	1
HGNC:29129	ENDOD1	ENSG00000149218	0	0	0	0	0	0
HGNC:3346	ENDOG	ENSG00000167136	1	1	1	1	0	0
HGNC:14369	ENDOU	ENSG00000111405	0	0	0	0	0	0
HGNC:26640	ENDOV	ENSG00000173818	0	0	0	0	0	0
HGNC:3349	ENG	ENSG00000106991	2	1	1	0	0	0
HGNC:24622	ENGASE	ENSG00000167280	0	0	0	0	0	0
HGNC:24838	ENHO	ENSG00000168913	0	0	0	0	0	0
HGNC:25246	ENKD1	ENSG00000124074	1	1	0	0	0	0
HGNC:28388	ENKUR	ENSG00000151023	1	1	0	0	0	0
HGNC:3350	ENO1	ENSG00000074800	3	3	3	2	2	2
HGNC:3353	ENO2	ENSG00000111674	3	3	3	2	2	2
HGNC:3354	ENO3	ENSG00000108515	3	3	3	2	2	2
HGNC:31670	ENO4	ENSG00000188316	3	3	0	0	0	0
HGNC:24599	ENOPH1	ENSG00000145293	0	0	0	0	0	0
HGNC:30365	ENOSF1	ENSG00000132199	0	0	0	0	0	0
HGNC:25474	ENOX1	ENSG00000120658	1	1	1	1	1	1
HGNC:2259	ENOX2	ENSG00000165675	1	1	1	1	1	1
HGNC:3355	ENPEP	ENSG00000138792	11	11	7	6	0	0
HGNC:3356	ENPP1	ENSG00000197594	6	6	2	2	2	0
HGNC:3357	ENPP2	ENSG00000136960	6	6	2	2	2	0
HGNC:3358	ENPP3	ENSG00000154269	6	6	2	2	2	1
HGNC:3359	ENPP4	ENSG00000001561	6	6	6	5	1	0
HGNC:13717	ENPP5	ENSG00000112796	6	6	6	5	1	0
HGNC:23409	ENPP6	ENSG00000164303	6	6	6	2	0	0
HGNC:23764	ENPP7	ENSG00000182156	6	6	6	1	0	0
HGNC:3360	ENSA	ENSG00000143420	1	1	1	1	1	1
HGNC:26352	ENTHD1	ENSG00000176177	5	5	3	0	0	0
HGNC:3363	ENTPD1	ENSG00000138185	7	7	6	3	0	0
HGNC:3364	ENTPD2	ENSG00000054179	7	7	7	3	1	0
HGNC:3365	ENTPD3	ENSG00000168032	7	7	6	3	0	0
HGNC:14573	ENTPD4	ENSG00000197217	7	7	3	1	1	1
HGNC:3367	ENTPD5	ENSG00000187097	7	7	7	1	1	0
HGNC:3368	ENTPD6	ENSG00000197586	7	7	6	1	1	0
HGNC:19745	ENTPD7	ENSG00000198018	7	7	3	1	1	1
HGNC:24860	ENTPD8	ENSG00000188833	7	7	6	3	2	0
HGNC:10667	ENTR1	ENSG00000165689	0	0	0	0	0	0
HGNC:24449	ENY2	ENSG00000120533	0	0	0	0	0	0
HGNC:28526	EOGT	ENSG00000163378	1	1	0	0	0	0
HGNC:3372	EOMES	ENSG00000163508	16	16	4	2	1	0
HGNC:3373	EP300	ENSG00000100393	1	1	1	1	1	1
HGNC:11958	EP400	ENSG00000183495	32	11	1	0	0	0
HGNC:3374	EPAS1	ENSG00000116016	7	7	4	2	1	0
HGNC:3377	EPB41	ENSG00000159023	10	10	5	3	3	1
HGNC:3378	EPB41L1	ENSG00000088367	10	10	5	3	3	0
HGNC:3379	EPB41L2	ENSG00000079819	10	10	4	3	2	0
HGNC:3380	EPB41L3	ENSG00000082397	10	10	3	3	1	0
HGNC:13278	EPB41L4A	ENSG00000129595	10	10	8	0	0	0
HGNC:19818	EPB41L4B	ENSG00000095203	10	10	6	1	0	0
HGNC:19819	EPB41L5	ENSG00000115109	10	10	8	1	1	0
HGNC:3381	EPB42	ENSG00000166947	8	8	8	3	0	0
HGNC:19876	EPC1	ENSG00000120616	1	1	1	1	1	1
HGNC:24543	EPC2	ENSG00000135999	1	1	1	1	1	1
HGNC:11529	EPCAM	ENSG00000119888	1	1	1	1	1	0
HGNC:17572	EPDR1	ENSG00000086289	0	0	0	0	0	0
HGNC:29331	EPG5	ENSG00000152223	2	0	0	0	0	0
HGNC:17470	EPGN	ENSG00000182585	5	5	3	0	0	0
HGNC:3385	EPHA1	ENSG00000146904	53	53	17	13	10	0
HGNC:3386	EPHA2	ENSG00000142627	53	53	18	13	12	5
HGNC:3387	EPHA3	ENSG00000044524	53	53	21	13	13	8
HGNC:3388	EPHA4	ENSG00000116106	53	53	19	13	13	9
HGNC:3389	EPHA5	ENSG00000145242	53	53	16	13	12	8
HGNC:19296	EPHA6	ENSG00000080224	53	53	15	13	10	4
HGNC:3390	EPHA7	ENSG00000135333	53	53	17	13	13	9
HGNC:3391	EPHA8	ENSG00000070886	53	53	16	13	13	6
HGNC:19987	EPHA10	ENSG00000183317	53	53	16	13	9	1
HGNC:3392	EPHB1	ENSG00000154928	53	53	20	13	13	9
HGNC:3393	EPHB2	ENSG00000133216	53	53	16	13	11	8
HGNC:3394	EPHB3	ENSG00000182580	53	53	18	13	13	9
HGNC:3395	EPHB4	ENSG00000196411	53	53	16	13	11	3
HGNC:3396	EPHB6	ENSG00000106123	53	53	16	13	8	0
HGNC:3401	EPHX1	ENSG00000143819	0	0	0	0	0	0
HGNC:3402	EPHX2	ENSG00000120915	12	8	0	0	0	0
HGNC:23760	EPHX3	ENSG00000105131	12	12	2	1	1	0
HGNC:23758	EPHX4	ENSG00000172031	12	12	3	1	1	0
HGNC:3413	EPM2A	ENSG00000112425	30	18	0	0	0	0
HGNC:19735	EPM2AIP1	ENSG00000178567	18	7	0	0	0	0
HGNC:21604	EPN1	ENSG00000063245	5	5	4	2	1	0
HGNC:18639	EPN2	ENSG00000072134	5	5	4	2	2	0
HGNC:18235	EPN3	ENSG00000049283	5	5	4	2	2	0
HGNC:3415	EPO	ENSG00000130427	0	0	0	0	0	0
HGNC:34493	EPOP	ENSG00000273604	2	2	1	0	0	0
HGNC:3416	EPOR	ENSG00000187266	7	7	1	0	0	0
HGNC:15932	EPPIN	ENSG00000101448	13	13	8	3	0	0
HGNC:15577	EPPK1	ENSG00000261150	36	1	0	0	0	0
HGNC:3418	EPRS	ENSG00000136628	2	1	0	0	0	0
HGNC:3420	EPS8	ENSG00000151491	3	3	3	2	0	0
HGNC:21295	EPS8L1	ENSG00000131037	3	3	3	2	1	0
HGNC:21296	EPS8L2	ENSG00000177106	3	3	3	2	1	0
HGNC:21297	EPS8L3	ENSG00000198758	3	3	3	2	0	0
HGNC:3419	EPS15	ENSG00000085832	10	4	3	1	1	0
HGNC:24634	EPS15L1	ENSG00000127527	10	7	3	1	1	0
HGNC:16465	EPSTI1	ENSG00000133106	0	0	0	0	0	0
HGNC:3423	EPX	ENSG00000121053	5	5	5	5	4	2
HGNC:3053	EPYC	ENSG00000083782	10	10	6	1	0	0
HGNC:1359	EQTN	ENSG00000120160	0	0	0	0	0	0
HGNC:3424	ERAL1	ENSG00000132591	1	1	0	0	0	0
HGNC:18173	ERAP1	ENSG00000164307	11	11	7	6	2	0
HGNC:29499	ERAP2	ENSG00000164308	11	11	7	5	2	0
HGNC:5174	ERAS	ENSG00000187682	35	35	32	13	1	0
HGNC:3430	ERBB2	ENSG00000141736	53	52	3	3	2	0
HGNC:3431	ERBB3	ENSG00000065361	53	46	3	3	1	0
HGNC:3432	ERBB4	ENSG00000178568	53	52	3	3	3	0
HGNC:15842	ERBIN	ENSG00000112851	31	10	2	1	1	0
HGNC:17072	ERC1	ENSG00000082805	1	1	1	1	1	1
HGNC:31922	ERC2	ENSG00000187672	1	1	1	1	1	1
HGNC:3433	ERCC1	ENSG00000012061	0	0	0	0	0	0
HGNC:3434	ERCC2	ENSG00000104884	3	3	3	0	0	0
HGNC:3435	ERCC3	ENSG00000163161	0	0	0	0	0	0
HGNC:3436	ERCC4	ENSG00000175595	0	0	0	0	0	0
HGNC:3437	ERCC5	ENSG00000134899	1	0	0	0	0	0
HGNC:3438	ERCC6	ENSG00000225830	32	29	0	0	0	0
HGNC:20794	ERCC6L	ENSG00000186871	32	32	1	0	0	0
HGNC:26922	ERCC6L2	ENSG00000182150	32	32	29	0	0	0
HGNC:3439	ERCC8	ENSG00000049167	9	8	0	0	0	0
HGNC:3443	EREG	ENSG00000124882	5	5	3	0	0	0
HGNC:3444	ERF	ENSG00000105722	27	18	2	1	1	0
HGNC:26727	ERFE	ENSG00000178752	1	1	1	1	0	0
HGNC:3446	ERG	ENSG00000157554	27	26	7	1	1	1
HGNC:1187	ERG28	ENSG00000133935	0	0	0	0	0	0
HGNC:29205	ERGIC1	ENSG00000113719	2	2	2	1	0	0
HGNC:30208	ERGIC2	ENSG00000087502	2	2	1	1	0	0
HGNC:15927	ERGIC3	ENSG00000125991	2	2	2	1	0	0
HGNC:3447	ERH	ENSG00000100632	0	0	0	0	0	0
HGNC:23994	ERI1	ENSG00000104626	2	2	2	0	0	0
HGNC:30541	ERI2	ENSG00000196678	2	2	0	0	0	0
HGNC:17276	ERI3	ENSG00000117419	2	2	2	0	0	0
HGNC:27234	ERICH1	ENSG00000104714	0	0	0	0	0	0
HGNC:44395	ERICH2	ENSG00000204334	0	0	0	0	0	0
HGNC:25346	ERICH3	ENSG00000178965	0	0	0	0	0	0
HGNC:34497	ERICH4	ENSG00000204978	0	0	0	0	0	0
HGNC:26823	ERICH5	ENSG00000177459	0	0	0	0	0	0
HGNC:28602	ERICH6	ENSG00000163645	2	1	0	0	0	0
HGNC:26523	ERICH6B	ENSG00000165837	2	1	0	0	0	0
HGNC:25222	ERLEC1	ENSG00000068912	1	1	1	0	0	0
HGNC:16947	ERLIN1	ENSG00000107566	1	1	1	1	1	1
HGNC:1356	ERLIN2	ENSG00000147475	1	1	1	1	1	1
HGNC:15743	ERMAP	ENSG00000164010	15	13	8	6	0	0
HGNC:21056	ERMARD	ENSG00000130023	0	0	0	0	0	0
HGNC:29208	ERMN	ENSG00000136541	6	6	5	0	0	0
HGNC:23703	ERMP1	ENSG00000099219	0	0	0	0	0	0
HGNC:3449	ERN1	ENSG00000178607	1	1	1	1	1	0
HGNC:16942	ERN2	ENSG00000134398	1	1	1	1	1	1
HGNC:13280	ERO1A	ENSG00000197930	1	1	1	1	1	1
HGNC:14355	ERO1B	ENSG00000086619	1	1	1	1	1	1
HGNC:26495	ERP27	ENSG00000139055	13	11	2	0	0	0
HGNC:13799	ERP29	ENSG00000089248	0	0	0	0	0	0
HGNC:18311	ERP44	ENSG00000023318	13	12	1	0	0	0
HGNC:18185	ERRFI1	ENSG00000116285	0	0	0	0	0	0
HGNC:3454	ERV3-1	ENSG00000213462	5	0	0	0	0	0
HGNC:33823	ERVFRD-1	ENSG00000244476	5	3	1	0	0	0
HGNC:42970	ERVMER34-1	ENSG00000226887	5	0	0	0	0	0
HGNC:26501	ERVV-1	ENSG00000269526	5	3	1	1	1	1
HGNC:39051	ERVV-2	ENSG00000268964	5	3	1	1	1	1
HGNC:13525	ERVW-1	ENSG00000242950	5	3	1	0	0	0
HGNC:17474	ESAM	ENSG00000149564	14	13	6	0	0	0
HGNC:24645	ESCO1	ENSG00000141446	5	1	1	0	0	0
HGNC:27230	ESCO2	ENSG00000171320	5	2	1	1	0	0
HGNC:3465	ESD	ENSG00000139684	0	0	0	0	0	0
HGNC:15898	ESF1	ENSG00000089048	0	0	0	0	0	0
HGNC:3466	ESM1	ENSG00000164283	0	0	0	0	0	0
HGNC:16856	ESPL1	ENSG00000135476	0	0	0	0	0	0
HGNC:13281	ESPN	ENSG00000187017	1	1	1	0	0	0
HGNC:27937	ESPNL	ENSG00000144488	1	1	1	0	0	0
HGNC:3467	ESR1	ENSG00000091831	8	8	6	1	0	0
HGNC:3468	ESR2	ENSG00000140009	8	8	8	1	1	0
HGNC:25966	ESRP1	ENSG00000104413	8	8	1	1	1	1
HGNC:26152	ESRP2	ENSG00000103067	8	8	1	1	1	1
HGNC:3471	ESRRA	ENSG00000173153	8	8	8	4	2	2
HGNC:3473	ESRRB	ENSG00000119715	8	8	7	3	2	2
HGNC:3474	ESRRG	ENSG00000196482	8	8	8	4	2	2
HGNC:16817	ESS2	ENSG00000100056	0	0	0	0	0	0
HGNC:14865	ESX1	ENSG00000123576	49	46	0	0	0	0
HGNC:29534	ESYT1	ENSG00000139641	2	2	2	1	0	0
HGNC:22211	ESYT2	ENSG00000117868	2	2	2	2	2	0
HGNC:24295	ESYT3	ENSG00000158220	2	2	2	2	1	0
HGNC:24648	ETAA1	ENSG00000143971	0	0	0	0	0	0
HGNC:44269	ETDB	ENSG00000224107	1	1	1	1	1	1
HGNC:53450	ETDC	ENSG00000283644	1	1	1	1	1	1
HGNC:3477	ETF1	ENSG00000120705	0	0	0	0	0	0
HGNC:3481	ETFA	ENSG00000140374	0	0	0	0	0	0
HGNC:3482	ETFB	ENSG00000105379	0	0	0	0	0	0
HGNC:28739	ETFBKMT	ENSG00000139160	2	2	0	0	0	0
HGNC:3483	ETFDH	ENSG00000171503	0	0	0	0	0	0
HGNC:27052	ETFRF1	ENSG00000205707	0	0	0	0	0	0
HGNC:23287	ETHE1	ENSG00000105755	4	4	3	0	0	0
HGNC:24649	ETNK1	ENSG00000139163	3	3	3	1	1	0
HGNC:25575	ETNK2	ENSG00000143845	3	3	3	1	1	0
HGNC:14404	ETNPPL	ENSG00000164089	4	4	3	2	1	1
HGNC:3488	ETS1	ENSG00000134954	27	26	5	1	1	0
HGNC:3489	ETS2	ENSG00000157557	27	26	8	1	1	1
HGNC:3490	ETV1	ENSG00000006468	27	24	4	2	2	2
HGNC:3491	ETV2	ENSG00000105672	27	27	4	0	0	0
HGNC:3492	ETV3	ENSG00000117036	27	18	2	2	1	0
HGNC:33834	ETV3L	ENSG00000253831	27	25	4	2	1	0
HGNC:3493	ETV4	ENSG00000175832	27	22	2	2	2	2
HGNC:3494	ETV5	ENSG00000244405	27	22	4	2	2	2
HGNC:3495	ETV6	ENSG00000139083	27	20	2	1	0	0
HGNC:18160	ETV7	ENSG00000010030	27	27	4	1	1	0
